booking_id,date_key,arrival_date,channel_key,segment_key,hotel_key,country,booking_status,is_canceled,lead_time,total_nights,total_guests,adults,children,babies,meal,customer_type,deposit_type,reserved_room_type,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,agent_present,company_present,adr_clean,gross_booking_value,realized_revenue,required_car_parking_spaces,total_of_special_requests,valid_for_ml,invalid_guest_flag,adr_invalid_flag,children_missing_flag
B0000138,20150705,2015-07-05,4,7,2,DEU,Stayed,0,9,1,1.0,1,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,101.0,101.0,101.0,1,0,1,0,0,0
B0000139,20150705,2015-07-05,4,7,2,PRT,Cancelled,1,5,1,2.0,2,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,97.0,97.0,0.0,0,0,1,0,0,0
B0000140,20150705,2015-07-05,2,4,2,PRT,Stayed,0,2,1,2.0,2,0.0,0,BB,Transient,No Deposit,G,0,0,0,0,0,167.0,167.0,167.0,0,1,1,0,0,0
B0000141,20150705,2015-07-05,4,7,2,PRT,Stayed,0,44,2,3.0,3,0.0,0,HB,Transient,No Deposit,G,0,0,0,1,0,225.0,450.0,450.0,2,0,1,0,0,0
B0000142,20150705,2015-07-05,4,7,2,FRA,Stayed,0,80,2,2.0,2,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,97.0,194.0,194.0,1,0,1,0,0,0
B0000143,20150705,2015-07-05,4,7,2,ESP,Stayed,0,97,4,2.0,2,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,87.3,349.2,349.2,0,2,1,0,0,0
B0000144,20150705,2015-07-05,4,6,2,CN,Stayed,0,109,5,3.0,2,1.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,85.59,427.95000000000005,427.95000000000005,1,2,1,0,0,0
B0000145,20150705,2015-07-05,4,7,2,ESP,Stayed,0,30,5,2.0,2,0.0,0,BB,Transient,No Deposit,E,0,0,0,1,0,123.0,615.0,615.0,0,0,1,0,0,0
B0000146,20150705,2015-07-05,4,7,2,PRT,Stayed,0,64,5,2.0,2,0.0,0,BB,Transient,No Deposit,E,0,0,0,1,0,107.0,535.0,535.0,0,0,1,0,0,0
B0000147,20150705,2015-07-05,4,7,2,ESP,Stayed,0,39,6,2.0,2,0.0,0,BB,Transient,No Deposit,H,0,0,0,1,0,163.0,978.0,978.0,0,0,1,0,0,0
B0000148,20150705,2015-07-05,4,7,2,PRT,Stayed,0,90,6,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,82.0,492.0,492.0,0,0,1,0,0,0
B0000149,20150705,2015-07-05,4,7,2,PRT,Cancelled,1,34,6,4.0,2,2.0,0,BB,Transient,No Deposit,H,0,0,0,1,0,163.0,978.0,0.0,0,0,1,0,0,0
B0000150,20150705,2015-07-05,4,6,2,PRT,Cancelled,1,93,7,2.0,2,0.0,0,HB,Transient,No Deposit,D,0,0,0,1,0,105.5,738.5,0.0,0,0,1,0,0,0
B0000151,20150705,2015-07-05,2,4,2,PRT,Stayed,0,97,7,4.0,2,2.0,0,HB,Transient,No Deposit,C,0,0,0,1,0,164.2,1149.3999999999999,1149.3999999999999,1,1,1,0,0,0
B0000152,20150705,2015-07-05,4,7,2,IRL,Stayed,0,29,7,2.0,2,0.0,0,BB,Transient,No Deposit,F,0,0,0,1,0,97.29,681.0300000000001,681.0300000000001,0,1,1,0,0,0
B0000153,20150705,2015-07-05,4,7,2,PRT,Cancelled,1,101,7,2.0,2,0.0,0,HB,Transient,No Deposit,A,0,0,0,1,0,114.0,798.0,0.0,0,1,1,0,0,0
B0000154,20150705,2015-07-05,4,6,2,ESP,Stayed,0,27,7,2.0,2,0.0,0,BB,Transient,No Deposit,E,0,0,0,1,0,98.4,688.8000000000001,688.8000000000001,0,0,1,0,0,0
B0000155,20150705,2015-07-05,4,7,2,CHE,Stayed,0,8,9,4.0,2,2.0,0,BB,Transient,No Deposit,H,0,0,0,1,0,175.0,1575.0,1575.0,1,1,1,0,0,0
B0000156,20150705,2015-07-05,4,6,2,PRT,Stayed,0,82,10,2.0,2,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,63.6,636.0,636.0,1,2,1,0,0,0
B0000157,20150705,2015-07-05,2,4,2,PRT,Stayed,0,94,10,3.0,3,0.0,0,BB,Transient,No Deposit,D,0,0,0,0,0,124.45,1244.5,1244.5,1,1,1,0,0,0
B0000158,20150705,2015-07-05,4,6,2,GBR,Stayed,0,110,11,2.0,2,0.0,0,BB,Contract,No Deposit,D,0,0,0,1,0,110.7,1217.7,1217.7,0,0,1,0,0,0
B0000159,20150705,2015-07-05,4,6,2,GBR,Stayed,0,96,14,1.0,1,0.0,0,HB,Contract,No Deposit,A,0,0,0,1,0,74.07,1036.98,1036.98,0,0,1,0,0,0
B0000160,20150705,2015-07-05,4,6,2,GBR,Stayed,0,79,14,2.0,2,0.0,0,HB,Contract,No Deposit,D,0,0,0,1,0,134.1,1877.3999999999999,1877.3999999999999,0,0,1,0,0,0
B0000161,20150706,2015-07-06,4,7,2,PRT,Stayed,0,115,5,4.0,2,2.0,0,BB,Transient,No Deposit,G,0,0,0,1,0,167.0,835.0,835.0,0,0,1,0,0,0
B0000162,20150706,2015-07-06,4,7,2,PRT,Stayed,0,111,4,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,123.0,492.0,492.0,0,2,1,0,0,0
B0000163,20150706,2015-07-06,4,7,2,USA,Stayed,0,51,4,2.0,2,0.0,0,BB,Transient,No Deposit,G,0,0,0,1,0,117.81,471.24,471.24,1,2,1,0,0,0
B0000164,20150706,2015-07-06,4,6,2,CN,Stayed,0,94,4,3.0,3,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,171.32,685.28,685.28,0,1,1,0,0,0
B0000165,20150706,2015-07-06,2,4,2,CHE,Stayed,0,81,4,4.0,2,2.0,0,HB,Transient,No Deposit,G,0,0,0,1,0,210.0,840.0,840.0,1,0,1,0,0,0
B0000166,20150706,2015-07-06,4,7,2,PRT,Stayed,0,84,4,3.0,2,0.0,1,BB,Transient,No Deposit,D,0,0,0,1,0,97.0,388.0,388.0,0,2,1,0,0,0
B0000167,20150706,2015-07-06,4,7,2,USA,Stayed,0,51,4,3.0,3,0.0,0,BB,Transient,No Deposit,G,0,0,0,1,0,117.81,471.24,471.24,0,2,1,0,0,0
B0000168,20150706,2015-07-06,4,7,2,PRT,Stayed,0,111,0,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,0.0,0.0,0.0,0,2,1,0,0,0
B0000169,20150706,2015-07-06,2,4,2,PRT,Stayed,0,0,0,1.0,1,0.0,0,BB,Transient,No Deposit,E,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0,0
B0000170,20150706,2015-07-06,2,4,2,PRT,Stayed,0,2,1,3.0,2,1.0,0,BB,Transient,No Deposit,A,0,0,0,0,0,131.0,131.0,131.0,0,0,1,0,0,0
B0000171,20150706,2015-07-06,4,7,2,PRT,Stayed,0,7,2,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,98.0,196.0,196.0,0,2,1,0,0,0
B0000172,20150706,2015-07-06,4,7,2,USA,Stayed,0,98,2,2.0,2,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,87.3,174.6,174.6,1,1,1,0,0,0
B0000173,20150706,2015-07-06,4,7,2,GRC,Stayed,0,95,3,2.0,2,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,97.0,291.0,291.0,0,1,1,0,0,0
B0000174,20150706,2015-07-06,4,7,2,PRT,Cancelled,1,48,4,2.0,2,0.0,0,HB,Transient,No Deposit,E,0,0,0,1,0,167.0,668.0,0.0,0,0,1,0,0,0
B0000175,20150706,2015-07-06,4,6,2,PRT,Stayed,0,66,4,2.0,2,0.0,0,HB,Transient,No Deposit,A,0,0,0,1,0,91.5,366.0,366.0,0,0,1,0,0,0
B0000176,20150706,2015-07-06,4,7,2,PRT,Stayed,0,104,4,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,73.8,295.2,295.2,0,1,1,0,0,0
B0000177,20150706,2015-07-06,4,7,2,PRT,Stayed,0,28,5,2.0,2,0.0,0,BB,Transient,No Deposit,E,0,0,0,1,0,123.0,615.0,615.0,0,0,1,0,0,0
B0000178,20150706,2015-07-06,2,4,2,PRT,Stayed,0,34,5,2.0,2,0.0,0,HB,Transient,No Deposit,F,0,0,0,1,0,175.0,875.0,875.0,1,0,1,0,0,0
B0000179,20150706,2015-07-06,4,7,2,ESP,Stayed,0,98,6,2.0,2,0.0,0,HB,Transient,No Deposit,A,0,0,0,1,0,117.8,706.8,706.8,1,1,1,0,0,0
B0000180,20150706,2015-07-06,4,7,2,PRT,Stayed,0,104,6,2.0,2,0.0,0,BB,Transient,No Deposit,E,0,0,0,1,0,117.63,705.78,705.78,0,0,1,0,0,0
B0000181,20150706,2015-07-06,4,7,2,PRT,Stayed,0,68,7,4.0,2,2.0,0,HB,Transient,No Deposit,G,0,0,0,1,0,185.0,1295.0,1295.0,0,0,1,0,0,0
B0000182,20150706,2015-07-06,4,6,2,PRT,Cancelled,1,86,7,1.0,1,0.0,0,HB,Transient,No Deposit,A,0,0,0,1,0,71.0,497.0,0.0,0,1,1,0,0,0
B0000183,20150706,2015-07-06,4,6,2,GBR,Stayed,0,258,7,2.0,2,0.0,0,BB,Contract,No Deposit,A,0,0,0,1,0,47.25,330.75,330.75,0,0,1,0,0,0
B0000184,20150706,2015-07-06,4,7,2,PRT,Stayed,0,111,8,2.0,2,0.0,0,HB,Transient,No Deposit,A,0,0,0,1,0,151.0,1208.0,1208.0,0,1,1,0,0,0
B0000185,20150706,2015-07-06,4,7,2,PRT,Cancelled,1,94,10,2.0,2,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,87.3,873.0,0.0,0,0,1,0,0,0
B0000186,20150706,2015-07-06,4,6,2,GBR,Stayed,0,112,10,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,120.6,1206.0,1206.0,0,1,1,0,0,0
B0000187,20150706,2015-07-06,4,6,2,GBR,Stayed,0,100,10,2.0,2,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,63.86,638.6,638.6,0,1,1,0,0,0
B0000188,20150706,2015-07-06,2,4,2,PRT,Stayed,0,33,10,2.0,2,0.0,0,HB,Transient,No Deposit,F,0,0,0,1,0,157.1,1571.0,1571.0,0,1,1,0,0,0
B0000189,20150706,2015-07-06,4,6,2,GBR,Stayed,0,97,10,2.0,2,0.0,0,HB,Contract,No Deposit,D,0,0,0,1,0,91.37,913.7,913.7,0,2,1,0,0,0
B0000190,20150706,2015-07-06,2,4,2,FRA,Stayed,0,80,11,1.0,1,0.0,0,BB,Transient,No Deposit,A,0,0,0,0,0,73.0,803.0,803.0,0,0,1,0,0,0
B0000191,20150706,2015-07-06,4,6,2,ITA,Stayed,0,90,14,2.0,2,0.0,0,BB,Contract,No Deposit,D,0,0,0,1,0,110.7,1549.8,1549.8,0,0,1,0,0,0
B0000192,20150706,2015-07-06,4,6,2,GBR,Stayed,0,111,14,2.0,2,0.0,0,BB,Contract,No Deposit,A,0,0,0,1,0,93.6,1310.3999999999999,1310.3999999999999,0,0,1,0,0,0
B0000193,20150706,2015-07-06,4,6,2,PRT,Stayed,0,65,7,2.0,2,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,83.5,584.5,584.5,0,0,1,0,0,0
B0000194,20150707,2015-07-07,4,7,2,PRT,Cancelled,1,67,2,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,73.8,147.6,0.0,0,1,1,0,0,0
B0000195,20150707,2015-07-07,4,7,2,ESP,Stayed,0,55,3,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,82.0,246.0,246.0,1,2,1,0,0,0
B0000196,20150707,2015-07-07,2,4,2,PRT,Stayed,0,21,3,3.0,2,1.0,0,HB,Transient,No Deposit,F,0,0,0,1,0,185.5,556.5,556.5,0,1,1,0,0,0
B0000197,20150707,2015-07-07,2,4,2,PRT,Stayed,0,8,0,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,0,0,0.0,0.0,0.0,0,1,1,0,0,0
B0000198,20150707,2015-07-07,4,7,2,PRT,Stayed,0,8,0,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,0.0,0.0,0.0,0,1,1,0,0,0
B0000199,20150707,2015-07-07,4,7,2,GBR,Stayed,0,0,1,1.0,1,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,109.8,109.8,109.8,0,3,1,0,0,0
B0000200,20150707,2015-07-07,2,4,2,PRT,Stayed,0,0,1,3.0,3,0.0,0,HB,Transient,No Deposit,C,0,0,0,0,0,195.0,195.0,195.0,1,0,1,0,0,0
B0000201,20150707,2015-07-07,4,7,2,GBR,Stayed,0,0,1,1.0,1,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,109.8,109.8,109.8,0,3,1,0,0,0
B0000202,20150707,2015-07-07,4,7,2,ESP,Stayed,0,8,4,5.0,3,2.0,0,BB,Transient,No Deposit,H,0,0,0,1,0,193.0,772.0,772.0,0,1,1,0,0,0
B0000203,20150707,2015-07-07,4,7,2,PRT,Stayed,0,66,4,2.0,2,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,97.0,388.0,388.0,0,2,1,0,0,0
B0000204,20150707,2015-07-07,4,6,2,USA,Stayed,0,88,4,3.0,3,0.0,0,HB,Transient,No Deposit,D,0,0,0,1,0,150.0,600.0,600.0,0,1,1,0,0,0
B0000205,20150707,2015-07-07,2,4,2,NLD,Stayed,0,0,4,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,0,0,98.0,392.0,392.0,0,0,1,0,0,0
B0000206,20150707,2015-07-07,4,6,2,PRT,Cancelled,1,43,5,2.0,2,0.0,0,HB,Transient,No Deposit,A,0,0,0,1,0,91.5,457.5,0.0,0,0,1,0,0,0
B0000207,20150707,2015-07-07,4,7,2,PRT,Cancelled,1,88,7,2.0,2,0.0,0,HB,Transient,No Deposit,E,0,0,0,1,0,139.0,973.0,0.0,0,2,1,0,0,0
B0000208,20150707,2015-07-07,4,6,2,IRL,Stayed,0,54,7,2.0,2,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,79.5,556.5,556.5,0,0,1,0,0,0
B0000209,20150707,2015-07-07,4,6,2,PRT,Cancelled,1,292,7,2.0,2,0.0,0,BB,Contract,No Deposit,A,0,0,0,1,0,47.25,330.75,0.0,0,0,1,0,0,0
B0000210,20150707,2015-07-07,4,6,2,IRL,Stayed,0,112,14,2.0,2,0.0,0,HB,Contract,No Deposit,D,0,0,0,1,0,126.65,1773.1000000000001,1773.1000000000001,0,1,1,0,0,0
B0000211,20150708,2015-07-08,4,7,2,GBR,Stayed,0,68,3,2.0,2,0.0,0,BB,Transient,No Deposit,E,0,0,0,1,0,107.0,321.0,321.0,0,1,1,0,0,0
B0000212,20150708,2015-07-08,4,7,2,PRT,Stayed,0,7,4,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,131.0,524.0,524.0,1,2,1,0,0,0
B0000213,20150708,2015-07-08,4,7,2,ESP,Stayed,0,1,4,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,131.0,524.0,524.0,1,1,1,0,0,0
B0000214,20150708,2015-07-08,4,7,2,PRT,Cancelled,1,113,4,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,123.0,492.0,0.0,0,1,1,0,0,0
B0000215,20150708,2015-07-08,4,7,2,ESP,Stayed,0,5,4,2.0,2,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,146.0,584.0,584.0,0,1,1,0,0,0
B0000216,20150708,2015-07-08,4,6,2,PRT,Stayed,0,83,4,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,110.7,442.8,442.8,0,1,1,0,0,0
B0000217,20150708,2015-07-08,4,7,2,PRT,Cancelled,1,105,4,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,73.8,295.2,0.0,0,1,1,0,0,0
B0000218,20150708,2015-07-08,4,6,2,PRT,Stayed,0,0,1,1.0,1,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,61.0,61.0,61.0,0,0,1,0,0,0
B0000219,20150708,2015-07-08,1,3,2,PRT,Cancelled,1,1,1,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,0,1,104.72,104.72,0.0,0,1,1,0,0,0
B0000220,20150708,2015-07-08,1,3,2,PRT,Cancelled,1,1,1,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,0,1,104.72,104.72,0.0,0,1,1,0,0,0
B0000221,20150708,2015-07-08,1,3,2,CHE,Stayed,0,1,2,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,0,1,104.72,209.44,209.44,1,1,1,0,0,0
B0000222,20150708,2015-07-08,2,4,2,PRT,Cancelled,1,102,5,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,66.42,332.1,0.0,0,1,1,0,0,0
B0000223,20150708,2015-07-08,2,4,2,PRT,Stayed,0,113,6,2.0,2,0.0,0,BB,Transient,No Deposit,E,0,0,0,1,0,77.96,467.76,467.76,1,1,1,0,0,0
B0000224,20150708,2015-07-08,4,6,2,PRT,Cancelled,1,280,7,3.0,2,1.0,0,HB,Contract,No Deposit,D,0,0,0,1,0,112.0,784.0,0.0,0,1,1,0,0,0
B0000225,20150708,2015-07-08,4,7,2,GBR,Stayed,0,96,7,2.0,2,0.0,0,BB,Transient,No Deposit,E,0,0,0,1,0,107.0,749.0,749.0,0,1,1,0,0,0
B0000226,20150708,2015-07-08,4,6,2,GBR,Stayed,0,394,7,2.0,2,0.0,0,HB,Contract,No Deposit,D,0,0,0,1,0,89.68,627.76,627.76,0,0,1,0,0,0
B0000227,20150708,2015-07-08,4,7,2,PRT,Stayed,0,33,7,2.0,2,0.0,0,HB,Transient,No Deposit,E,0,0,0,1,0,155.0,1085.0,1085.0,0,0,1,0,0,0
B0000228,20150708,2015-07-08,2,4,2,IRL,Stayed,0,82,8,3.0,3,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,112.0,896.0,896.0,0,1,1,0,0,0
B0000229,20150708,2015-07-08,4,7,2,DNK,Stayed,0,100,9,3.0,3,0.0,0,BB,Transient-Party,No Deposit,E,0,0,0,1,0,130.1,1170.8999999999999,1170.8999999999999,0,3,1,0,0,0
B0000230,20150708,2015-07-08,4,7,2,DNK,Stayed,0,100,9,2.0,2,0.0,0,BB,Transient-Party,No Deposit,E,0,0,0,1,0,100.1,900.9,900.9,0,2,1,0,0,0
B0000231,20150709,2015-07-09,4,7,2,PRT,Stayed,0,17,1,4.0,2,2.0,0,BB,Transient,No Deposit,C,0,0,0,1,0,123.0,123.0,123.0,0,3,1,0,0,0
B0000232,20150709,2015-07-09,2,4,2,ARG,Stayed,0,68,2,3.0,3,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,124.0,248.0,248.0,1,1,1,0,0,0
B0000233,20150709,2015-07-09,2,4,2,PRT,Stayed,0,12,2,4.0,2,2.0,0,BB,Transient,No Deposit,H,0,0,0,0,0,146.0,292.0,292.0,1,0,1,0,0,0
B0000234,20150709,2015-07-09,2,4,2,PRT,Cancelled,1,77,3,2.0,2,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,97.0,291.0,0.0,0,0,1,0,0,0
B0000235,20150709,2015-07-09,4,7,2,PRT,Cancelled,1,24,3,4.0,2,2.0,0,BB,Transient,No Deposit,C,0,0,0,1,0,123.0,369.0,0.0,0,1,1,0,0,0
B0000236,20150709,2015-07-09,4,7,2,PRT,Cancelled,1,44,3,4.0,2,2.0,0,BB,Transient,No Deposit,G,0,0,0,1,0,153.0,459.0,0.0,0,0,1,0,0,0
B0000237,20150709,2015-07-09,4,7,2,PRT,Stayed,0,78,3,3.0,2,0.0,1,BB,Transient,No Deposit,A,0,0,0,1,0,82.0,246.0,246.0,0,2,1,0,0,0
B0000238,20150709,2015-07-09,4,7,2,PRT,Cancelled,1,17,4,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,105.08,420.32,0.0,0,0,1,0,0,0
B0000239,20150709,2015-07-09,4,7,2,PRT,Cancelled,1,103,4,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,65.42,261.68,0.0,0,0,1,0,0,0
B0000240,20150709,2015-07-09,2,4,2,RUS,Stayed,0,16,4,1.0,1,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,98.0,392.0,392.0,0,1,1,0,0,0
B0000241,20150709,2015-07-09,4,7,2,SWE,Stayed,0,14,5,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,75.46,377.29999999999995,377.29999999999995,1,1,1,0,0,0
B0000242,20150709,2015-07-09,4,6,2,POL,Stayed,0,77,5,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,65.5,327.5,327.5,0,0,1,0,0,0
B0000243,20150709,2015-07-09,4,6,2,FRA,Stayed,0,90,7,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,90.95,636.65,636.65,0,0,1,0,0,0
B0000244,20150709,2015-07-09,4,6,2,GBR,Stayed,0,90,7,2.0,2,0.0,0,BB,Contract,No Deposit,A,0,0,0,1,0,93.6,655.1999999999999,655.1999999999999,0,0,1,0,0,0
B0000245,20150709,2015-07-09,4,6,2,GBR,Stayed,0,90,7,2.0,2,0.0,0,BB,Contract,No Deposit,E,0,0,0,1,0,119.25,834.75,834.75,0,0,1,0,0,0
B0000246,20150709,2015-07-09,4,6,2,GBR,Stayed,0,366,7,2.0,2,0.0,0,HB,Contract,No Deposit,E,0,0,0,1,0,134.73,943.1099999999999,943.1099999999999,0,0,1,0,0,0
B0000247,20150709,2015-07-09,4,7,2,PRT,Stayed,0,249,7,2.0,2,0.0,0,HB,Transient,No Deposit,A,0,0,0,1,0,112.0,784.0,784.0,0,1,1,0,0,0
B0000248,20150709,2015-07-09,4,7,2,PRT,Cancelled,1,69,8,2.0,2,0.0,0,HB,Transient,No Deposit,A,0,0,0,1,0,118.13,945.04,0.0,0,2,1,0,0,0
B0000249,20150710,2015-07-10,2,4,2,USA,Stayed,0,10,1,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,131.0,131.0,131.0,0,0,1,0,0,0
B0000250,20150710,2015-07-10,4,7,2,PRT,Stayed,0,22,2,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,88.2,176.4,176.4,0,0,1,0,0,0
B0000251,20150710,2015-07-10,4,7,2,PRT,Stayed,0,91,2,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,73.8,147.6,147.6,0,1,1,0,0,0
B0000252,20150710,2015-07-10,4,7,2,PRT,Stayed,0,23,2,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,98.0,196.0,196.0,0,0,1,0,0,0
B0000253,20150710,2015-07-10,4,7,2,PRT,Stayed,0,11,2,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,110.5,221.0,221.0,0,1,1,0,0,0
B0000254,20150710,2015-07-10,4,7,2,PRT,Stayed,0,3,2,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,131.0,262.0,262.0,0,1,1,0,0,0
B0000255,20150710,2015-07-10,4,7,2,PRT,Stayed,0,13,2,3.0,2,1.0,0,HB,Transient,No Deposit,G,0,0,0,1,0,185.0,370.0,370.0,1,1,1,0,0,0
B0000256,20150710,2015-07-10,4,7,2,PRT,Stayed,0,108,2,2.0,2,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,87.3,174.6,174.6,0,2,1,0,0,0
B0000257,20150710,2015-07-10,4,7,2,PRT,Stayed,0,91,2,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,73.8,147.6,147.6,0,1,1,0,0,0
B0000258,20150710,2015-07-10,4,7,2,GBR,Stayed,0,37,3,2.0,2,0.0,0,BB,Transient,No Deposit,C,0,0,0,1,0,120.0,360.0,360.0,0,1,1,0,0,0
B0000259,20150710,2015-07-10,2,4,2,AUS,Stayed,0,21,3,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,98.0,294.0,294.0,0,1,1,0,0,0
B0000260,20150710,2015-07-10,4,7,2,GBR,Stayed,0,106,3,2.0,2,0.0,0,BB,Transient,No Deposit,E,0,0,0,1,0,96.3,288.9,288.9,0,2,1,0,0,0
B0000261,20150710,2015-07-10,2,4,2,PRT,Stayed,0,30,4,2.0,2,0.0,0,FB,Transient-Party,No Deposit,F,0,0,0,0,0,197.0,788.0,788.0,0,1,1,0,0,0
B0000262,20150710,2015-07-10,2,4,2,PRT,Stayed,0,30,4,2.0,2,0.0,0,FB,Transient-Party,No Deposit,F,0,0,0,0,0,197.0,788.0,788.0,0,1,1,0,0,0
B0000263,20150710,2015-07-10,4,7,2,PRT,Cancelled,1,51,5,2.0,2,0.0,0,BB,Transient,No Deposit,E,0,0,0,1,0,123.0,615.0,0.0,0,0,1,0,0,0
B0000264,20150710,2015-07-10,4,7,2,POL,Stayed,0,79,5,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,82.0,410.0,410.0,0,2,1,0,0,0
B0000265,20150710,2015-07-10,2,4,2,PRT,Stayed,0,21,5,4.0,2,0.0,2,HB,Transient,No Deposit,C,0,0,0,1,0,165.0,825.0,825.0,1,3,1,0,0,0
B0000266,20150710,2015-07-10,4,7,2,EST,Stayed,0,35,5,4.0,2,2.0,0,BB,Transient,No Deposit,G,0,0,0,1,0,149.4,747.0,747.0,0,0,1,0,0,0
B0000267,20150710,2015-07-10,4,7,2,PRT,Stayed,0,78,7,2.0,2,0.0,0,HB,Transient,No Deposit,A,0,0,0,1,0,106.84,747.88,747.88,1,2,1,0,0,0
B0000268,20150710,2015-07-10,2,4,2,PRT,Stayed,0,31,7,2.0,2,0.0,0,HB,Transient,No Deposit,D,0,0,0,1,0,161.0,1127.0,1127.0,1,1,1,0,0,0
B0000269,20150710,2015-07-10,4,7,2,PRT,Stayed,0,78,7,2.0,2,0.0,0,HB,Transient,No Deposit,D,0,0,0,1,0,134.43,941.01,941.01,0,2,1,0,0,0
B0000270,20150710,2015-07-10,4,7,2,PRT,Stayed,0,78,7,2.0,2,0.0,0,HB,Transient,No Deposit,E,0,0,0,1,0,144.43,1011.01,1011.01,1,2,1,0,0,0
B0000271,20150710,2015-07-10,4,6,2,RUS,Stayed,0,44,7,1.0,1,0.0,0,HB,Transient,No Deposit,E,0,0,0,1,0,152.0,1064.0,1064.0,0,0,1,0,0,0
B0000272,20150710,2015-07-10,4,7,2,GBR,Stayed,0,34,7,3.0,2,1.0,0,HB,Transient,No Deposit,F,0,0,0,1,0,125.54,878.7800000000001,878.7800000000001,0,3,1,0,0,0
B0000273,20150710,2015-07-10,4,6,2,PRT,Stayed,0,87,7,4.0,2,1.0,1,FB,Transient,No Deposit,C,0,0,0,1,0,133.83,936.8100000000001,936.8100000000001,0,2,1,0,0,0
B0000274,20150710,2015-07-10,2,4,2,PRT,Stayed,0,11,8,4.0,3,1.0,0,BB,Transient,No Deposit,C,0,0,0,1,0,159.75,1278.0,1278.0,1,0,1,0,0,0
B0000275,20150710,2015-07-10,4,7,2,IRL,Stayed,0,115,9,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,120.6,1085.3999999999999,1085.3999999999999,0,2,1,0,0,0
